990,07/05/2026 18:54:05,66035.0781,ON,8.27,8.63
991,07/05/2026 18:54:06,72698.8828,ON,8.27,8.63
992,07/05/2026 18:54:07,53528.6758,ON,8.27,8.63
993,07/05/2026 18:54:08,55982.6797,ON,8.27,8.63
994,07/05/2026 18:54:09,76828.4844,ON,8.27,8.63
995,07/05/2026 18:54:10,77644.0547,ON,8.27,8.63
996,07/05/2026 18:54:11,54673.5430,ON,8.27,8.63
997,07/05/2026 18:54:12,55190.3516,ON,8.27,8.63
998,07/05/2026 18:54:13,48119.7500,ON,8.27,8.63
999,07/05/2026 18:54:14,63402.0781,ON,8.27,8.63
1000,07/05/2026 18:54:15,220346.8438,ON,8.27,8.63
1001,07/05/2026 18:54:16,5387.8354,ON,8.27,8.63
1002,07/05/2026 18:54:17,4403.2017,ON,8.27,8.63
1003,07/05/2026 18:54:18,3495.0586,ON,8.27,8.63
1004,07/05/2026 18:54:19,4043.8857,OFF,7.53,16.17
